amount,merchant_risk,location_change,multiple_transactions,behavior_score,device_change,ip_change,duplicate_transaction,night_transaction,fraud
1529.14,20,0,1,6,1,0,0,0,1
2861.15,0,0,1,21,0,0,1,0,0
70622.17,0,0,0,35,0,0,0,1,1
95750.15,0,0,0,5,0,0,1,0,0
89312.04,0,0,0,22,1,0,0,1,1
35945.92,0,0,0,22,0,0,1,1,0
69799.65,0,0,0,21,0,0,1,0,1
66153.37,40,0,0,25,0,0,1,0,1
20995.41,40,0,0,7,0,0,0,0,0
77067.04,0,1,0,24,0,0,0,0,1
94826.13,0,1,0,31,0,1,0,1,1
85274.12,20,0,0,27,0,0,0,0,1
22459.75,20,0,0,23,0,0,0,0,0
97089.53,0,0,0,18,0,0,0,0,0
95150.16,20,0,0,15,0,1,0,1,1
47747.66,0,0,1,19,0,1,0,1,1
73614.66,20,1,0,2,0,0,0,0,1
5416.03,40,0,0,3,0,0,0,1,1
60336.24,0,0,0,37,0,0,1,1,1
47122.8,0,1,1,14,0,0,0,0,0
36221.6,20,0,1,18,1,0,1,0,1
87874.22,20,1,0,16,0,0,0,0,1
63805.74,0,0,0,29,0,0,0,0,1
25221.38,20,0,0,1,0,1,0,1,0
27541.62,0,0,0,9,0,0,0,0,0
89286.57,0,0,0,18,0,0,1,0,0
61959.02,0,0,0,36,0,0,0,0,0
3304.82,20,0,1,9,0,0,0,0,0
75776.39,40,1,0,37,0,0,0,0,1
65556.12,0,0,0,40,1,0,0,0,1
52402.58,20,0,0,24,0,1,0,0,1
38968.67,0,0,0,16,0,0,0,1,0
97348.13,0,0,0,14,0,0,0,0,0
24814.26,0,0,0,38,0,0,0,1,1
18230.61,20,1,0,13,0,0,0,0,0
69975.61,0,0,0,16,0,1,0,0,0
53442.05,20,0,0,36,0,0,0,0,1
63884.6,0,0,0,36,0,0,0,1,1
73845.55,0,0,0,24,0,1,0,0,1
86055.04,0,0,1,34,1,0,0,0,1
68281.3,0,0,1,27,1,0,0,0,1
41801.84,0,0,0,1,0,0,0,0,0
14743.44,0,0,0,6,0,0,0,0,0
27178.39,20,0,0,15,0,1,0,0,0
39812.16,20,1,1,19,0,1,0,0,1
14089.5,20,0,0,12,0,0,0,0,0
92293.6,40,0,0,39,0,1,1,0,1
60228.48,0,0,0,35,0,1,0,0,1
91990.31,0,1,0,16,1,1,0,0,1
12517.12,20,0,0,30,0,0,0,1,1
78121.97,0,0,0,22,0,0,0,1,1
42713.94,0,0,0,14,0,0,1,0,0
10180.92,40,0,1,22,1,1,0,1,1
37101.03,0,0,0,30,1,0,0,0,1
24337.0,40,1,0,31,0,1,0,0,1
71269.01,0,0,0,11,0,0,1,0,0
91472.89,0,0,0,23,0,0,0,0,1
1790.05,0,0,0,37,0,0,0,0,0
71133.61,40,0,0,1,1,0,1,0,1
16570.11,20,0,0,31,1,1,0,0,1
72110.78,0,1,0,12,0,0,0,0,1
75589.53,0,0,0,3,0,0,0,1,0
60195.57,40,0,1,37,0,0,0,0,1
54630.99,0,0,1,28,0,0,0,0,1
95593.69,20,0,0,18,0,0,0,0,0
47006.21,20,0,0,36,0,0,0,0,1
5658.41,40,1,0,34,0,0,0,0,1
98996.22,0,0,0,20,0,0,0,1,1
33215.42,0,0,1,27,0,1,0,0,1
88550.0,0,0,0,40,0,0,0,0,1
43890.97,0,1,0,27,0,0,0,0,1
50576.97,0,0,0,24,0,0,0,0,0
65014.25,0,0,0,32,0,0,0,1,1
4749.92,20,0,1,33,0,0,0,0,1
7557.38,20,0,0,29,0,0,0,0,1
6698.48,0,0,0,40,0,0,0,1,0
7019.49,0,0,1,14,0,1,0,0,0
74346.18,0,1,0,31,1,0,1,0,1
92224.51,0,1,0,33,0,0,0,0,1
73782.48,0,0,0,27,0,0,0,0,1
26683.57,20,0,0,8,0,1,0,1,0
46003.46,20,0,0,7,0,0,0,0,0
16217.62,0,0,0,35,0,1,0,0,0
70241.71,0,0,0,33,0,0,0,1,0
12677.2,0,0,0,15,0,1,0,0,0
12623.85,20,1,0,28,0,0,0,1,1
10125.86,0,0,0,4,0,0,0,0,0
47225.89,0,0,0,34,0,0,0,0,0
19330.33,0,0,1,39,0,1,0,0,1
58006.19,0,1,0,9,0,0,0,0,1
71498.02,0,1,0,15,0,0,0,0,1
6739.83,0,1,1,35,0,0,0,0,1
59170.92,0,0,1,32,0,0,0,0,1
23726.1,0,1,0,18,1,1,0,0,1
21787.79,0,0,0,12,0,0,0,0,0
75843.06,0,0,0,0,0,0,0,0,0
38183.14,0,0,1,39,1,0,0,0,1
15546.25,20,0,0,27,0,1,0,0,1
88131.14,0,0,0,8,1,0,0,1,1
24526.8,0,0,0,40,0,1,0,0,0
26875.02,0,0,0,22,0,0,0,0,0
82563.87,20,0,0,2,1,0,1,0,1
6734.21,0,1,0,2,0,0,0,0,0
37484.61,20,0,0,10,0,0,0,0,0
17611.47,0,0,0,25,0,0,0,0,0
53048.44,0,1,0,29,0,0,0,0,1
50935.73,20,0,0,9,0,0,0,0,0
6430.1,20,0,1,27,0,0,0,1,1
65665.42,0,0,0,3,0,0,0,1,0
99135.78,0,0,1,7,0,0,0,0,0
36729.21,0,0,0,36,0,0,0,0,0
31086.02,0,0,0,38,0,0,0,0,0
60543.24,0,1,0,40,0,0,0,0,1
65090.87,20,0,0,15,0,0,0,0,0
80482.34,0,0,0,39,0,0,0,0,0
82221.62,20,1,1,35,0,0,0,1,1
39487.06,20,0,0,26,1,0,0,1,1
57533.07,0,0,0,17,0,0,0,0,1
32778.55,0,0,1,5,0,0,0,0,0
94373.17,0,1,0,11,0,0,0,0,1
20724.39,20,0,0,6,0,0,0,0,0
26003.97,20,0,0,31,1,0,0,0,0
19718.27,0,0,0,12,0,0,0,0,0
47741.87,0,1,0,26,0,0,0,1,1
23278.74,0,0,1,12,0,1,0,0,0
91903.28,0,0,0,3,0,0,0,0,0
22364.05,0,0,0,12,0,0,0,0,0
29068.95,20,0,1,26,0,0,0,1,1
50325.82,0,0,1,23,0,1,0,0,1
96245.82,0,0,1,12,0,0,1,0,1
94879.94,20,0,0,32,0,0,0,0,1
54513.53,0,1,0,29,0,0,0,0,1
84617.36,0,1,0,22,0,0,0,0,1
38243.76,20,1,1,26,0,0,0,0,1
3768.38,0,0,0,29,0,1,0,0,0
27577.1,0,0,0,27,0,0,0,0,0
3591.42,20,0,0,1,0,0,0,0,0
40120.97,20,0,0,37,1,0,0,1,1
63226.03,20,0,0,35,0,0,0,0,1
55855.75,20,0,0,18,0,0,0,0,1
94911.72,0,0,0,1,0,0,0,0,0
70341.41,0,0,0,10,1,0,0,0,1
75886.08,0,0,0,16,0,0,0,0,0
16341.14,0,0,0,23,0,0,0,0,0
29730.43,0,1,1,38,0,0,0,0,1
11781.13,0,1,0,11,0,0,0,1,0
98044.29,0,0,0,35,0,0,1,0,1
87975.45,0,1,0,24,0,0,1,0,1
64975.69,0,0,0,20,1,0,0,1,1
35064.24,20,1,0,6,0,0,0,0,0
60535.83,40,0,0,9,0,1,0,0,1
90959.37,40,0,0,2,0,1,0,0,1
34307.9,0,0,1,30,0,0,1,0,1
23908.0,20,1,0,2,0,0,0,0,0
83684.46,20,0,1,18,0,0,0,0,1
13099.94,0,0,0,28,0,0,0,0,0
96438.73,0,0,0,23,0,1,0,0,1
23905.62,0,0,0,35,0,1,0,0,0
89128.96,0,0,0,22,0,0,0,0,0
19271.86,0,0,1,10,0,0,0,0,0
83241.72,20,0,0,34,0,0,0,1,1
25374.6,0,0,1,16,0,1,0,0,0
67066.46,0,0,0,26,0,1,0,0,0
57560.12,20,0,0,24,0,0,1,0,1
43263.75,0,0,0,5,0,0,0,0,0
90798.39,0,0,0,3,0,0,0,0,0
33297.18,20,1,0,5,0,0,0,0,0
22999.66,0,0,0,2,1,0,0,0,0
7232.74,40,0,0,34,0,0,0,0,1
88022.22,0,0,0,4,1,0,0,0,0
76170.26,0,0,1,25,1,0,0,0,1
55239.82,20,0,0,13,0,0,0,0,1
68508.63,0,0,1,4,0,0,0,0,0
52915.25,0,1,1,20,0,0,0,0,1
44138.55,0,1,0,3,0,0,0,0,0
60674.13,0,0,1,17,0,0,0,0,0
53231.6,20,0,0,3,0,1,0,1,1
43982.15,0,0,1,23,0,0,0,1,0
24019.68,0,0,0,31,0,0,1,0,1
78393.72,0,0,0,9,0,1,0,0,0
36007.88,20,0,0,27,1,1,0,0,1
39385.92,20,0,0,8,0,0,0,0,0
43991.52,0,0,0,26,1,1,0,0,0
56450.92,0,0,0,1,0,0,0,0,0
81512.49,40,0,0,14,0,0,1,1,1
95544.74,0,0,0,25,0,0,0,0,1
7138.75,20,0,0,2,0,0,0,0,0
8811.71,40,0,0,11,0,1,0,0,1
66221.29,40,0,1,31,0,0,0,0,1
45556.09,20,0,1,40,0,1,0,0,1
7470.12,0,0,0,33,0,0,0,0,0
77771.24,20,0,0,12,0,1,0,0,1
18582.14,20,0,0,2,0,0,0,1,0
80225.53,20,0,1,7,1,0,0,0,1
7041.07,0,0,0,9,0,0,0,0,0
28490.21,0,0,0,38,0,0,0,0,0
1648.76,0,0,0,3,0,0,0,0,0
22845.4,20,0,0,10,0,0,0,0,0
26682.58,0,0,1,28,0,0,0,0,1
54066.75,0,0,1,29,0,0,0,0,1
94903.88,0,0,0,2,0,0,0,1,0
83101.3,0,0,0,25,0,0,0,0,0
85005.11,0,0,0,7,1,1,0,1,1
25075.46,0,0,0,29,0,0,0,0,0
20604.1,0,0,0,30,0,0,0,0,0
8362.51,40,0,0,18,0,1,0,0,1
70034.68,40,0,0,17,0,1,0,0,1
75025.95,20,0,1,30,1,0,0,1,1
29737.27,0,0,0,34,0,0,0,1,0
93328.57,0,1,1,32,0,0,0,0,1
53710.05,20,1,0,27,0,0,0,0,1
56598.92,0,0,0,28,0,0,0,0,0
35897.76,20,0,0,18,1,0,0,0,1
39098.33,20,0,0,2,0,0,0,0,0
57079.25,0,0,0,1,1,0,0,0,0
40873.6,40,0,0,31,1,0,0,0,1
26682.55,0,0,1,16,0,0,0,0,0
47991.4,0,0,1,4,0,1,0,1,1
73000.64,20,0,0,14,1,0,0,1,1
69757.0,0,0,0,10,0,0,1,0,0
17298.62,20,0,0,26,0,0,0,0,0
36682.84,0,1,0,8,0,0,0,0,0
31665.33,0,0,1,35,0,0,0,0,0
90965.07,0,0,0,15,0,0,0,0,1
96347.58,20,0,0,8,0,0,0,1,0
48797.15,0,0,0,12,0,0,1,0,0
99194.53,0,0,0,5,0,0,1,1,0
98633.04,20,0,1,17,0,0,0,0,1
47540.01,20,0,0,8,0,0,1,0,0
99991.72,0,0,0,29,0,0,0,0,0
56668.0,20,0,1,25,1,0,0,0,1
55378.49,20,0,1,13,0,0,0,0,1
80609.48,20,0,0,6,0,0,0,0,0
75969.27,20,0,1,32,0,0,0,0,1
45375.12,0,0,0,23,0,0,0,1,1
11254.0,20,0,1,31,0,0,0,1,1
53395.0,20,1,0,16,0,0,0,0,1
47629.81,20,0,0,14,0,0,0,0,0
99565.34,20,1,0,29,0,0,0,0,1
86233.66,0,0,0,26,0,0,0,0,0
94198.99,0,0,0,8,1,0,0,0,1
77531.63,20,0,0,12,0,0,0,0,0
86574.42,0,0,0,2,0,1,0,0,0
56851.62,0,0,1,12,0,1,1,0,1
80764.24,0,0,0,5,0,0,0,0,0
42015.73,0,1,0,34,0,0,0,0,0
87431.55,0,0,1,38,0,0,0,0,1
77761.09,0,0,0,39,0,1,0,1,1
88255.65,40,0,0,17,0,0,0,0,1
8509.17,20,0,1,21,0,0,1,0,1
86103.57,20,0,0,0,0,0,0,0,0
48450.77,20,0,0,23,0,0,0,0,0
95733.05,0,1,0,10,1,0,0,1,1
12810.51,0,0,0,28,0,0,0,1,0
96136.66,20,0,0,34,1,0,0,0,1
37993.05,0,1,0,21,0,0,1,0,0
89656.69,40,0,1,26,1,0,0,1,1
46798.32,0,0,0,31,0,0,0,1,1
57283.61,0,0,0,18,0,0,0,0,0
36865.69,20,0,0,3,1,0,0,0,1
42632.32,20,0,0,25,0,0,0,1,1
55696.19,0,1,0,29,0,0,0,0,1
40293.27,0,0,0,15,0,1,0,0,0
87108.7,20,0,0,4,0,0,0,0,1
32256.56,20,0,0,10,0,0,1,0,0
1790.32,0,0,0,37,0,0,0,0,0
20380.84,0,0,1,0,1,0,0,0,0
93445.19,0,0,1,19,0,0,0,1,1
91524.45,0,0,0,15,0,0,0,0,0
46311.74,0,0,0,2,0,1,0,0,0
34144.65,0,0,0,27,0,0,0,1,0
38003.21,20,0,1,27,0,0,0,0,1
18417.48,20,0,0,14,0,1,0,0,0
37165.05,0,0,0,4,1,0,0,0,0
15028.71,0,0,0,29,0,0,0,0,0
55767.26,20,0,1,2,0,0,1,0,1
75970.76,0,1,0,25,0,0,0,0,1
63510.35,0,1,0,13,0,0,0,1,1
31572.0,20,0,0,10,0,0,0,0,0
34956.63,0,0,1,39,1,0,0,0,1
14749.58,0,0,0,17,0,1,0,0,0
12769.26,0,0,0,29,0,0,0,0,0
12074.77,20,0,1,5,0,0,0,0,0
68580.69,20,0,0,7,1,0,0,0,0
3148.56,20,0,0,22,0,1,0,0,0
71197.3,0,0,0,0,0,0,0,1,1
32596.44,20,1,1,38,0,0,0,0,1
25461.03,0,0,0,5,0,0,0,0,0
19379.16,40,0,0,18,0,0,0,0,0
77974.01,0,0,1,25,0,0,0,0,1
41336.04,0,0,1,29,1,0,0,0,1
98665.24,0,0,1,7,0,0,0,1,1
6759.33,0,0,0,10,1,1,0,1,0
58531.79,20,1,0,11,0,0,1,0,1
41372.56,0,0,0,9,0,0,0,0,0
37835.33,0,0,0,5,1,0,0,0,0
91796.39,0,0,1,33,0,0,0,0,1
57231.98,20,0,0,10,0,0,0,0,1
45128.64,0,0,1,7,0,0,0,0,0
96816.49,0,0,1,40,0,0,0,1,1
847.59,0,0,1,35,0,0,0,0,0
40926.19,20,1,0,3,1,0,0,1,1
86041.65,0,1,0,38,0,0,0,0,1
99406.76,40,0,0,16,1,0,0,0,1
67960.25,0,0,0,23,0,0,0,0,0
88254.77,0,0,0,10,0,0,0,0,0
50762.13,20,0,1,26,0,1,0,0,1
7945.42,40,0,0,7,0,0,0,0,0
82304.62,40,0,1,38,0,0,0,0,1
22228.85,0,0,0,19,0,1,0,0,0
95469.03,0,0,0,7,0,0,0,0,0
66978.2,20,0,0,25,0,0,0,0,0
16842.92,0,0,0,27,1,0,0,1,0
4853.9,0,0,0,9,0,0,0,0,0
63967.65,0,0,0,10,0,1,0,0,0
58113.22,0,0,1,23,0,0,0,0,1
30047.33,20,1,0,18,0,1,1,0,1
68248.08,0,0,0,5,0,0,0,0,0
11739.03,0,0,0,34,0,0,0,0,0
2410.62,40,0,0,30,0,0,0,0,0
70147.72,0,1,0,30,1,1,0,1,1
41907.65,20,0,1,10,0,0,0,1,1
47841.91,0,0,0,40,0,0,0,0,0
63516.38,0,0,0,6,0,0,0,0,0
74855.46,0,0,1,19,0,0,0,0,1
39128.73,0,0,0,10,1,0,0,0,0
92980.67,0,0,0,4,0,0,0,0,0
51473.84,20,0,0,4,0,0,0,1,1
72062.31,40,1,0,35,0,1,0,0,1
5939.17,0,0,0,36,0,1,0,0,0
92142.14,0,0,0,34,0,1,0,0,1
38366.73,0,0,0,4,0,0,0,0,0
5947.03,0,0,0,37,0,1,0,0,1
35400.21,0,0,0,3,0,0,0,0,0
72304.21,0,0,0,36,0,0,0,1,1
50646.84,20,0,0,20,0,0,0,1,1
66280.66,0,0,0,11,0,0,0,0,0
15021.8,20,0,0,39,0,1,0,1,1
28894.69,20,0,0,9,0,0,0,0,0
12442.19,0,0,0,5,1,0,0,0,0
97510.99,20,1,0,18,1,0,1,0,1
37646.38,0,0,0,23,0,0,0,0,0
19640.46,0,0,0,3,0,0,0,0,0
26730.54,0,0,0,0,0,0,0,0,0
64251.69,20,0,0,20,0,0,0,0,0
2074.14,0,0,0,28,0,1,0,0,0
9519.71,40,0,0,26,0,0,0,0,1
21920.32,0,0,0,22,0,0,1,0,0
68949.79,0,0,1,28,0,0,1,0,1
71053.35,0,1,0,7,1,0,0,1,1
9123.44,40,0,1,40,0,0,0,1,1
72830.72,0,0,0,21,0,0,0,0,0
28125.02,0,0,0,17,0,0,0,1,0
56783.26,0,0,1,29,0,0,0,0,1
46711.91,20,1,0,11,0,1,0,1,1
26923.14,40,1,0,15,0,1,0,0,1
22927.06,0,0,1,26,0,0,0,0,0
74848.48,20,1,0,3,0,0,0,0,1
84338.07,0,0,0,6,0,0,0,1,1
9341.8,20,0,0,29,1,0,0,0,0
45096.68,0,0,1,5,0,1,1,0,1
39610.69,20,0,0,8,0,0,0,0,0
63786.16,40,0,1,37,1,0,0,1,1
99263.28,0,0,0,31,0,0,0,0,0
2470.31,40,0,1,39,0,0,0,0,1
85763.12,0,0,0,10,0,0,0,0,0
50610.55,0,0,0,4,0,0,0,0,0
25218.13,0,0,1,14,0,0,0,0,0
25276.86,20,0,0,19,0,0,0,1,0
14575.93,20,0,1,38,0,0,1,0,1
75942.78,0,0,0,29,1,0,0,0,1
57649.8,0,0,0,36,0,1,0,0,1
32372.77,20,0,0,3,0,0,0,0,0
65541.41,20,0,0,26,0,0,0,0,1
3020.72,0,0,0,16,0,0,0,0,0
25852.73,20,1,0,34,0,0,0,0,1
5452.97,20,0,1,5,0,0,0,0,0
72599.08,0,0,1,25,0,0,0,0,1
46655.09,0,1,0,34,1,0,1,0,1
34610.0,0,0,0,13,0,0,0,0,0
676.17,0,0,1,3,0,0,0,0,0
15067.76,20,0,0,33,0,0,0,0,1
7982.23,0,0,0,35,0,0,1,1,1
3682.09,0,0,0,34,1,0,0,0,0
55395.07,0,0,0,21,0,0,0,0,0
99592.3,0,0,1,27,0,1,0,0,1
95412.26,0,0,0,10,0,0,0,0,0
59914.91,0,0,0,17,0,0,1,0,0
37599.29,0,0,1,7,0,0,0,1,0
77349.18,0,0,0,25,0,0,0,0,0
5823.18,0,0,0,29,0,1,1,0,0
66621.24,0,0,0,34,0,0,0,0,1
44850.97,0,0,1,7,0,1,0,0,0
38931.36,0,0,0,20,0,0,0,1,1
94042.96,0,0,0,40,0,0,0,0,0
7970.22,0,1,0,20,0,0,0,1,1
96174.46,0,1,0,2,0,0,0,0,0
57847.7,20,0,0,19,1,0,0,0,1
85967.15,0,0,0,8,1,0,0,0,1
16122.4,0,0,0,40,0,1,0,0,1
74024.5,40,0,0,29,1,1,0,0,1
64890.98,40,0,0,10,1,0,0,0,1
41404.31,20,0,0,17,0,1,0,0,1
56486.93,0,1,0,9,0,0,0,0,0
59509.85,0,0,0,18,0,0,0,0,0
50420.16,0,0,0,18,0,1,0,0,1
33274.31,0,0,0,8,0,0,0,0,0
51537.49,40,0,0,1,0,0,0,0,0
19506.27,0,1,0,21,1,0,0,0,0
42513.91,20,0,1,37,0,0,0,1,1
61457.8,20,0,0,21,1,1,1,0,1
48661.78,20,0,0,17,0,0,0,0,0
5156.05,40,0,0,18,0,0,0,1,0
76076.54,20,0,0,3,0,0,0,0,1
78187.86,0,0,0,38,0,0,0,0,0
50130.61,0,0,0,30,0,0,0,0,1
12158.94,20,0,0,30,0,1,0,0,1
36423.94,20,0,0,7,0,0,1,0,0
63931.38,0,0,0,2,1,0,0,0,0
21673.06,0,0,1,28,0,0,0,0,1
844.37,0,0,1,17,0,1,0,0,0
56281.52,0,0,0,30,0,0,0,1,1
10037.17,0,0,1,23,0,0,0,0,0
69648.52,0,0,0,24,0,0,0,0,0
40107.84,0,0,0,8,0,1,0,0,0
56666.5,20,1,0,30,0,0,0,0,1
23704.2,20,0,0,22,0,1,0,0,0
77815.97,0,0,0,25,1,0,0,0,0
67898.81,0,0,0,30,1,0,0,0,1
97183.58,20,0,1,34,0,0,0,1,1
62044.86,0,0,0,24,0,0,0,0,0
54123.59,20,1,0,8,0,1,0,0,1
24224.62,20,1,0,35,0,0,0,0,1
74685.28,0,0,0,10,0,0,0,0,0
44226.6,40,1,1,37,0,1,0,0,1
40337.18,20,0,0,32,1,0,0,0,1
60647.56,0,0,0,0,1,0,0,0,0
95810.23,0,0,1,31,0,1,0,0,1
45503.29,20,0,0,30,0,0,0,1,1
64571.18,40,0,0,18,0,0,0,0,1
86529.61,0,1,1,6,1,0,0,0,1
91911.53,0,0,0,4,0,0,0,0,0
47811.27,20,0,1,9,0,0,0,0,1
71734.62,0,0,1,2,0,0,1,0,1
21686.79,0,0,0,38,0,1,0,0,0
50026.86,20,0,0,33,0,0,0,0,1
82210.29,20,0,0,10,0,0,0,0,0
4915.46,0,0,0,33,0,1,0,0,0
60828.86,0,0,0,2,0,0,1,0,0
57882.04,0,0,0,14,0,0,0,0,0
49033.69,20,0,0,24,0,1,0,0,0
97419.32,0,1,0,25,0,0,0,1,1
36118.26,0,0,0,26,0,0,1,0,0
80055.91,0,0,0,22,0,0,0,0,0
38248.82,20,1,0,11,0,0,0,0,1
6602.24,0,0,1,38,0,0,1,0,1
8814.11,20,0,0,31,0,0,0,0,0
20277.72,0,1,0,33,1,0,0,0,0
81147.36,0,1,0,39,0,0,1,1,1
63988.6,0,0,1,30,1,0,0,0,1
51502.8,0,0,0,23,1,0,1,0,1
79717.16,0,0,0,34,0,0,0,1,1
5832.27,40,0,0,15,0,0,0,0,1
25449.87,0,0,1,11,0,0,1,0,1
80763.37,0,0,1,12,1,0,0,0,1
56801.34,0,0,0,16,1,1,0,0,1
29702.25,20,0,0,27,0,0,0,0,0
20756.35,0,0,1,30,0,1,0,1,0
42889.17,0,0,0,37,1,0,0,0,1
39440.91,0,0,0,8,0,0,0,1,0
51088.66,0,0,0,15,0,1,0,1,0
97194.6,40,0,0,22,0,1,0,0,1
96041.07,20,0,0,27,0,1,0,0,1
20259.76,0,0,0,2,1,0,0,0,0
17099.16,0,0,0,11,1,0,0,0,0
49490.8,0,1,0,34,0,0,0,0,1
17689.25,0,0,0,33,0,0,0,0,0
40033.49,20,0,0,2,0,0,0,0,0
69347.0,20,0,0,28,1,0,0,0,1
21494.89,20,0,0,23,0,0,0,0,0
11326.1,20,0,0,7,1,0,0,0,0
30197.32,0,0,0,29,0,1,0,0,0
82814.35,40,0,0,31,0,0,0,1,1
52854.58,0,0,0,0,0,0,0,0,0
90691.31,20,0,0,23,1,0,0,0,1
34366.94,40,0,0,20,0,0,0,0,0
49136.43,0,1,1,18,0,0,0,1,1
98705.5,0,0,0,22,1,0,0,0,1
19768.79,20,0,0,38,1,0,1,0,1
66920.44,0,0,0,31,0,0,1,0,1
37070.59,20,0,0,38,0,0,0,0,0
89359.79,0,0,0,25,0,0,0,0,0
20462.69,0,0,0,24,0,0,0,0,0
5950.67,20,0,0,24,0,1,0,0,1
89981.57,0,0,0,22,0,0,0,0,0
96845.84,0,0,0,6,0,0,0,0,0
87004.81,0,0,0,23,0,0,0,0,0
6111.67,20,0,1,30,1,0,0,0,1
13927.32,20,0,0,35,0,0,0,0,1
27019.46,0,0,0,26,0,0,1,0,1
99734.18,20,1,0,30,0,1,1,0,1
61141.28,20,0,1,23,0,0,0,0,1
1369.0,0,0,0,6,0,0,0,0,0
48236.84,0,1,1,4,0,0,0,0,0
47313.55,0,0,1,5,0,0,0,0,0
98525.52,20,0,1,36,1,0,1,1,1
92281.36,20,1,0,34,0,0,0,0,1
93614.3,40,0,0,22,0,0,0,0,1
50950.81,0,0,0,28,0,0,0,0,0
12226.26,0,0,0,17,1,0,0,1,0
80215.48,0,0,1,36,1,0,1,0,1
11583.99,0,0,0,1,0,0,0,0,0
85167.39,0,0,0,32,0,0,0,0,0
67252.33,0,0,1,10,0,0,0,0,0
72785.01,0,0,0,19,0,0,0,0,0
42648.31,0,1,0,32,0,0,0,0,1
94653.52,20,1,0,28,1,0,1,0,1
12827.45,0,0,0,5,1,0,0,1,0
44813.22,20,0,0,16,0,0,0,0,0
82190.29,20,1,1,38,0,0,0,1,1
90642.05,0,0,0,22,0,1,0,0,1
14242.7,0,0,1,16,0,0,0,0,0
49771.97,0,0,0,1,0,0,0,0,0
9562.51,20,0,1,2,0,0,0,0,0
58801.35,40,0,0,27,0,0,0,0,1
74396.21,20,0,1,32,0,0,0,1,1
87873.58,40,0,1,34,0,0,0,0,1
98099.5,20,0,0,7,0,0,0,0,0
14782.3,0,0,1,10,0,1,0,0,0
89340.54,0,0,0,36,0,1,0,1,1
46910.25,0,0,0,37,0,0,0,0,0
70557.66,40,0,0,24,0,0,0,0,1
73534.1,20,0,1,29,0,0,0,1,1
21266.33,0,0,0,27,0,0,0,0,0
99970.23,0,0,0,7,0,0,0,0,0
41309.09,0,0,0,24,1,0,0,0,1
63617.17,20,0,0,22,0,1,0,0,1
48275.21,0,0,1,2,0,0,0,0,0
37787.4,0,0,0,33,0,0,0,0,1
60142.58,0,0,0,26,1,1,0,0,1
51284.13,0,1,1,23,0,0,0,0,1
89781.54,0,0,1,34,0,0,0,0,1
36641.6,40,1,1,39,1,1,0,0,1
78535.25,0,0,0,33,0,0,0,0,0
783.11,0,0,0,4,0,1,0,0,0
75459.5,0,0,0,40,1,0,0,0,1
89269.4,20,0,0,25,0,0,0,1,1
25350.82,0,0,0,21,0,0,0,0,0
77598.82,40,0,0,11,0,0,0,0,1
52823.92,0,0,0,6,0,0,0,0,0
96123.56,20,1,1,28,0,0,0,0,1
4473.57,20,0,0,22,0,0,0,0,0
95048.72,0,0,0,23,1,1,0,0,1
90579.95,0,0,0,3,0,1,0,1,0
66977.26,40,0,0,34,1,1,0,0,1
39564.57,20,0,1,31,0,0,0,1,1
48990.48,20,0,0,27,0,0,0,0,0
61509.2,40,0,0,34,0,0,0,0,1
30789.63,20,0,1,22,0,0,0,1,1
75120.49,20,0,0,25,1,1,0,0,1
22559.82,20,0,0,13,0,0,1,0,0
15638.8,0,0,1,40,0,1,0,0,1
2141.67,20,0,0,10,0,1,0,0,0
74592.42,0,1,0,16,0,0,1,0,1
93626.69,0,1,0,37,1,0,0,0,1
77169.84,0,0,1,40,0,1,0,0,1
94723.66,20,0,0,9,0,1,0,1,1
48534.11,0,0,1,25,0,0,1,0,1
90014.52,0,0,0,2,0,0,0,1,0
59293.22,0,0,0,30,0,0,1,0,1
32525.03,40,0,0,6,1,0,0,0,1
97808.05,0,1,0,21,0,0,0,0,1
19801.98,0,1,1,13,0,0,0,1,0
47313.75,0,0,0,40,0,0,0,0,0
66638.12,40,0,1,17,0,1,0,0,1
34402.11,0,0,0,22,1,0,0,0,0
3608.88,0,0,0,33,0,0,0,0,0
27733.15,0,1,1,32,0,1,0,0,1
64435.84,0,0,0,6,0,1,1,0,1
34700.59,20,0,1,34,0,0,0,0,1
68483.09,0,0,0,12,0,0,0,0,0
61695.36,20,0,1,22,0,0,0,1,1
51427.72,20,0,0,31,0,0,0,0,1
3468.25,20,0,0,15,0,0,0,0,0
71383.46,0,0,1,18,0,0,0,1,1
56223.92,0,0,0,14,0,0,0,0,0
25533.26,20,0,1,4,0,0,0,0,0
3810.9,0,1,1,20,0,1,0,0,1
69373.6,0,1,0,36,0,0,0,0,1
81872.37,40,0,0,8,0,0,0,0,1
52346.2,20,0,0,24,1,0,0,0,1
65697.27,40,0,0,7,1,1,0,0,1
95525.83,0,0,0,26,0,0,0,0,1
5766.58,0,0,0,4,0,0,0,1,0
38044.73,20,0,1,14,0,1,0,1,1
37903.9,0,0,0,18,0,0,0,1,0
34821.11,0,0,0,5,0,1,0,0,0
61450.56,0,0,1,32,1,0,0,1,1
99532.77,40,0,0,10,1,1,0,0,1
65924.61,0,0,0,16,1,0,0,0,0
41546.56,0,0,0,39,0,1,0,0,0
42576.93,20,0,0,27,0,0,0,0,1
50524.47,0,0,0,26,0,0,0,0,0
1574.8,0,0,0,23,0,1,0,0,0
94050.07,0,1,0,20,0,0,0,0,1
58350.89,0,0,0,38,1,0,0,0,1
